,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10
1550,0.08041114,-0.38613224,-0.023677109,0.5431437,-0.25570923,0.045033503,0.8982279,-0.044149134,0.32620224,0.07881992
1551,0.05317453,0.18673036,0.57847106,-0.022014063,0.13884677,0.61588484,-0.16130441,0.40185463,0.23914543,0.43995062
1552,0.6461763,0.4681854,-0.18441707,-0.6198483,0.17513669,0.3129363,0.1484746,0.06432376,-0.27759185,-0.16158338
1553,0.24369441,-0.21062373,0.3607525,-0.090832934,-0.013093796,-0.30015478,0.47974965,0.4470119,-0.2984609,-0.31102458
1554,0.13676614,-0.10621888,-0.55236894,0.53606695,-0.68711525,-0.46901387,0.48310164,-0.070812136,0.10410415,0.21659535
1555,-0.15596811,-0.2276175,-0.13957359,-0.36496323,0.14094132,-0.7208933,0.34407935,0.18204051,0.42789903,0.22395962
1556,0.1275722,-0.48286226,-0.20391126,-0.19022566,0.022588978,-0.37004584,-0.6903024,-0.3522824,0.7863379,-0.16696286
1557,0.26624045,-0.045684896,0.17296238,0.34004122,0.029960005,-1.0605069,0.12962951,0.23363076,0.67797625,-0.19352867
1558,0.07654092,-0.030724483,-0.44240806,-0.15287052,-0.63889956,0.022855034,-0.09402019,-0.48666003,-0.086667135,0.41204357
1559,0.20513338,-0.21081957,-0.80596524,0.5269737,0.5681138,-0.19174212,-0.25081342,0.19205128,0.17244619,0.335951
1560,-0.62996155,0.020253224,0.36467767,-0.5373789,-0.19732578,0.5074116,-0.03373528,-0.14461051,0.32282105,-0.23875327
1561,-0.028432852,0.111590296,0.66450125,0.2874562,-0.7760802,-0.8851114,0.026799053,0.23067641,-0.18245026,0.16132636
1562,0.0073289014,0.05667135,-0.9787993,-0.1260511,0.36170763,-0.35738468,0.14709987,0.1066829,0.14821406,0.07772488
1563,0.404616,-0.19263206,0.025508482,-0.16411804,-0.031220868,0.42376444,0.48351574,0.01111298,0.58378965,0.4733097
1564,0.30697358,-0.40092328,-0.6785332,0.03272555,0.0515143,0.36894524,0.23682955,-0.1982729,0.09505606,0.29487485
1565,-1.2270758,0.3617581,-0.30685467,-0.46240944,0.46523649,0.47872806,0.0691646,0.4798744,0.0790139,-0.46927196
1566,0.07192359,0.7848826,0.16235718,-0.21389455,-0.36284053,0.004439181,0.16331768,0.6875018,0.1919379,-0.23563737
1567,-0.5100811,0.35546747,-0.15414047,0.6697422,-0.82906324,-0.38427046,-0.05800587,0.052289452,0.404832,-0.23562114
1568,-0.013938303,0.5475757,0.13382545,-0.15591496,0.16406806,0.21986645,0.6980768,-0.035864167,-0.00745831,-0.30844083
1569,0.2646404,-0.19120346,0.09714012,0.35249913,0.1661601,-0.9691709,-0.26645768,0.2715241,0.20431708,-0.37406754
1570,0.24113227,-0.48074588,-0.30057234,-0.040613472,0.2844384,0.25304812,0.007438881,0.29411373,0.3502909,-0.8071522
1571,0.30815744,0.2156032,0.6163447,0.088563494,0.06348367,0.10584864,-0.5103732,0.40876523,0.60320234,-0.10490578
1572,-0.011870323,-0.7150501,0.13635686,-0.5726331,0.42625055,-0.62793326,-0.5250678,0.45460168,-0.3593836,-0.09181245
1573,-0.13166699,-0.021714404,0.1801558,-0.018777907,-0.21356957,-0.22701871,-0.66873133,0.35051844,-0.70859027,0.21058398
1574,0.0912379,-0.388535,-0.46515483,-0.34746465,-0.1259936,-0.31168392,-0.4951225,-0.18648234,-0.2516925,0.33750072
1575,0.13404845,0.16753316,0.1989482,0.13491748,0.06835607,0.33052218,-0.42990696,0.10590361,-0.38233885,-0.814586
1576,-0.119508766,-0.69204706,-0.32680988,0.29195803,0.009767966,0.15374592,0.42151412,0.33176437,0.32537863,-0.65897167
1577,-0.35692403,0.03669433,-0.12002999,0.18254682,0.12792246,-0.3585696,-0.23046112,0.8256612,-0.094746366,0.13916527
1578,0.14041923,0.36286414,-0.9291957,0.03178043,-0.49413076,-0.42285132,0.1139524,0.28560477,-0.29742444,-0.3685172
1579,-0.0009681963,-0.44393718,-0.51725906,0.3677715,0.020548884,-0.18015349,0.4683467,0.28665859,-0.2593368,0.10798862
1580,0.41315508,0.97017527,-0.26209036,0.06612597,-0.3640061,-0.09350289,0.44625476,0.14168951,0.25961602,-0.14513013
1581,0.1551082,-0.0004389058,-0.48880777,0.39070088,-0.04697562,0.12932573,-0.09961106,-0.101160996,0.19493026,-0.10613488
1582,0.0045591826,-0.15176009,-0.3338476,0.10918899,-0.22072546,-0.41513804,-0.25802857,-0.38482523,0.47136876,-0.6407835
1583,-0.26433134,-0.19550757,-0.042323563,0.2891218,-0.5631549,-0.048418734,0.7442796,-0.09339778,0.40191498,-0.30514884
1584,-0.28478637,0.46924752,-0.101773545,0.25176156,0.08279909,0.5633593,-0.53745085,0.87056184,-0.087933764,-0.4164071
1585,-0.59369123,-0.081607714,-0.09822516,0.058701888,-0.015190527,0.7288196,-0.3219406,-0.29044175,-0.70964926,-0.60151213
1586,0.359199,0.30541316,0.3505421,-0.73656774,0.16075687,-0.17111802,-0.11492381,0.13983239,0.23061861,0.43094844
1587,-0.31487274,0.44882387,-0.03133531,0.0498701,0.8197847,0.46710202,-0.21215619,-0.113010705,-0.17913535,0.05715053
1588,-0.14322023,0.120786935,-0.35327742,0.19478607,-0.35306248,0.28814265,0.34047827,-0.54147136,0.64632636,0.11006037
1589,0.31029323,0.39130336,-0.27083057,0.2452306,-0.7947053,0.43192416,-0.5667744,-0.43987086,-0.09927403,0.38742697
1590,0.36842653,-0.26367095,-0.2006029,0.43575856,0.5363148,-0.7973032,0.08633652,-0.02814415,-1.0381169,0.6127854
1591,0.5577747,0.12823196,-0.16695099,-0.10313699,-0.57785517,0.31019324,-0.29492202,-0.6200706,-0.019506402,-0.03734393
1592,-0.45575765,0.7064055,0.012592965,-0.22248068,-0.09395069,0.12748364,-0.6782869,0.6369035,-1.0222157,0.30583683
1593,0.03094841,0.5788549,-0.522851,-0.11540386,0.34951735,0.51872385,-0.28683922,0.096387744,0.32778385,-0.07401239
1594,-0.09100318,-0.4695423,-0.030073667,0.547123,-0.2977153,-0.30193833,0.16473073,-0.4083259,0.85116667,0.09369615
1595,0.25205803,-0.042785857,0.38488656,0.5371106,0.04072008,-0.3247205,-0.42484918,0.96196,0.5610593,-0.515718
1596,-0.10255787,0.08387776,-0.021829307,0.303329,0.5338071,0.26649168,0.6372009,0.80143386,-0.03566543,0.59548295
1597,-0.0095953075,-0.25768375,0.24248582,0.4941146,-0.52250606,-0.46390653,-0.2150558,0.7927606,0.019753214,0.01699252
1598,-0.0016684852,0.12019129,0.11398893,0.27101973,-0.542616,-0.5363001,0.40422985,-0.55921704,0.3351292,-0.43744594
1599,-0.13340497,0.024733705,0.057979837,-0.4702055,0.2576857,-0.19611557,-0.73582536,-0.7607787,0.30983454,-0.052946355
1600,0.3938288,-0.09758212,-0.036440715,0.5504929,-0.13590701,-0.750006,-0.07373925,-0.43871588,-0.13359568,0.18997149
1601,0.5077739,-0.46349987,0.664428,-0.1539064,-0.22362642,-0.6005047,-0.38066658,0.08854286,0.38989648,0.30980405
1602,-0.21288669,-0.73567134,-0.36774018,0.032896843,0.17935245,0.05972302,0.37246427,-0.10550989,0.6495964,-0.51848865
1603,-0.018665494,0.3878461,0.38247004,0.7065533,-0.022842707,0.31370878,-0.032001942,0.049344704,-0.6466698,-0.3169545
1604,-0.07146357,-0.28107223,-0.11728817,-0.40648794,-0.4771721,-0.19285864,0.6006137,-0.20105909,0.5706179,0.38904834
1605,0.4493636,-0.036693107,0.7329816,0.37288785,0.14189588,0.45375136,-0.3907028,0.6127801,-0.3529725,0.16193163
1606,0.5330924,-0.29370856,0.07469302,-0.18765128,-0.5813372,-0.24234681,-1.0278863,-0.018681336,0.14671697,0.16246118
1607,-0.07845174,-0.041434087,-0.07994337,-0.01599163,-0.72850287,-0.08062678,0.07179879,0.37521476,-0.380826,-0.49982366
1608,-0.19114117,-0.031976268,-0.45799598,0.22233218,0.05468894,-0.2876556,0.12167829,-0.52713627,0.1459086,-0.7166427
1609,-0.11349241,0.17518097,-0.2827993,-0.24313962,0.5996796,-0.094705045,0.30642077,-0.021268548,-0.37278327,0.3247585
1610,-0.6398863,0.5682977,-0.31384104,-0.06118659,0.95412177,-0.28754136,0.30066693,0.12802747,-0.33457592,-0.047757663
1611,-0.051647425,-0.41423956,0.013751011,-0.2979869,-0.4353487,0.21824627,0.08147961,0.640489,0.120137915,0.40015897
1612,-0.5574253,-0.26012024,0.60094625,0.15702413,-0.5295024,0.1634502,-0.21093301,-0.28710142,0.18409193,-0.31582427
1613,-0.15626222,0.15270717,-0.11652138,0.3083687,0.36795112,0.4922631,-0.1441986,-0.3017166,-0.6089526,-0.5533091
1614,-0.3061886,0.38491908,-0.38346574,-0.012165457,0.2144319,0.29616225,-0.7168588,0.73368293,0.13784854,-0.3906663
1615,0.25497696,-0.29649994,0.3013396,-0.017946212,0.10261251,-0.22026516,0.20242639,-0.6748661,0.72205687,-0.37456015
1616,-0.15021212,0.059738945,-0.31804734,-0.11560864,-0.7083459,0.033443164,-0.40269178,0.39907515,0.18652228,0.27441108
1617,-0.6303286,-0.05156185,-0.1745769,0.25554198,-0.039288457,0.49172747,0.10977529,-0.06884728,0.24253838,-0.42472163
1618,-0.49897298,-0.22502856,0.7209619,-0.0011700252,-0.1742423,0.13681869,0.3721422,-0.24025525,0.13234517,-0.13907427
1619,0.055290975,0.36628267,0.2863424,-0.1478979,0.3876242,-0.32886973,0.06976359,0.26354274,0.059817147,0.12922722
1620,0.8333191,0.30485174,0.23221548,0.15257072,-0.4388608,0.36750695,0.087348625,-0.80196226,0.03589121,-0.24562742
1621,-0.05636918,0.7050972,0.09556048,-0.6740718,0.2697389,-0.47713184,0.026042787,-0.6178275,-0.24355567,-0.28316548
1622,0.22389948,1.0333166,-0.6109781,0.32054722,-0.27137128,-0.102413855,0.1736428,-0.2678866,0.36489972,-0.4005136
1623,0.38730812,-0.48399648,-0.71757454,-0.08404322,0.44474176,0.31234533,-0.22943577,0.5638611,0.059292525,-0.2626509
1624,0.7306982,-0.29594025,0.29051805,-0.06572194,-0.55474716,0.44401318,-0.134844,0.005416327,-0.5442591,0.40058306
1625,0.02211146,0.037217636,0.047251515,0.303537,-0.4985396,-0.5291347,0.6079758,0.41081956,0.054292634,0.082242236
1626,-0.2156174,0.3039207,0.45022172,-0.15909389,0.10350235,-0.28141084,0.5284121,-0.15010363,-0.27311108,-0.20391884
1627,0.013927862,0.80155516,0.36169353,-0.25947884,-0.249097,0.2142059,0.6986333,0.2906911,0.046534095,0.33885106
1628,-0.23124847,0.2775623,0.28895915,-0.43683425,-0.2981201,-0.12214568,-0.87274694,0.19509545,0.37373984,0.27703938
1629,-0.30611753,-0.035323966,0.76829666,-0.2971924,-0.84514564,0.5099879,-0.057655144,-0.22438498,0.08672249,-0.6427186
1630,-0.37655595,0.085670896,0.13651545,-0.63584036,-0.026714453,0.09717532,-0.44907564,0.09903434,-0.9902958,-0.52473545
1631,0.32493407,0.4293974,0.32478893,0.14600354,-0.035961915,-0.7960395,0.29650322,-0.20928706,0.10025128,0.20418099
1632,-0.40454155,0.14390333,0.8206164,0.37557024,0.13874482,0.043208,0.23101805,-0.24580653,-0.07446274,0.58755237
1633,-0.020391574,0.6461489,0.2873289,0.45081818,0.2066629,-0.5587625,0.18124925,0.28576583,-0.02281252,0.39534992
1634,-0.64237905,0.2011528,-0.1382916,0.25095493,-0.2644982,-0.14732037,-0.098001145,-0.042638887,-0.32502547,-0.3153983
1635,-0.6286872,0.2634661,0.19543394,0.21085374,0.20358445,-0.08075421,0.53652775,0.12786081,-0.16697675,0.5281931
1636,-0.83784837,-0.24960516,-0.39956814,0.6181669,-0.21098109,-0.18948697,-0.56422645,0.27681658,0.76679355,0.08470493
1637,0.08850436,0.44163182,0.3556839,-0.31093344,-0.18204725,-0.41270196,0.30573833,-0.41797844,-0.17835645,-0.046757635
1638,-0.7053735,0.3581318,0.18982504,-0.28029478,-0.017116565,-0.014152385,0.77728754,0.20575498,-0.13980013,-0.68540263
1639,-0.5748307,0.5534522,-0.19593078,-0.50613487,-0.1334475,-0.09208707,-0.3060686,1.0712408,-0.39084637,-0.4180392
1640,-0.37472337,0.1000647,0.11171129,-0.12632799,-0.31256273,-0.050373495,-0.28053328,-0.4421819,0.15435694,-0.06040058
1641,-0.2093748,0.094372645,-0.09100873,-0.74041986,0.25148767,-0.6253571,-0.6743952,0.31367928,0.6194202,0.069526926
1642,-0.2634588,0.04233912,-0.06733818,-0.07476853,-0.24159522,-0.5626104,-0.5090102,0.92069936,0.10354761,0.2027556
1643,0.4094818,0.2684579,-0.12738518,-0.037026033,0.21290044,-0.0785221,-0.47795036,0.4639608,-0.5091488,0.4084612
1644,-0.09986457,-0.34026387,0.63646513,0.49151,-0.3989009,-0.27806228,0.2266238,-0.04043328,-0.14687249,-0.3521565
1645,0.035446126,0.23626404,-0.14733563,-0.36138475,0.2426844,0.43141207,-0.46836066,-0.50448346,-0.32290235,0.31265518
1646,0.4734239,-0.04018172,-0.1487026,0.36523956,-0.17798942,-0.55289453,-0.5000373,0.25497344,0.6611252,0.0010346969
1647,0.44224948,-0.69707143,-0.11488102,0.9840995,-0.50341666,0.22126521,0.477516,0.15772738,-0.22942446,-0.16598117
1648,0.5379843,0.2419862,0.45303077,-0.2714022,-0.47590768,-0.25794557,0.6528743,-0.49087685,0.14716172,-0.12796755
1649,0.19214554,-0.10679326,-0.47368878,-0.35700873,-0.23053399,0.3134333,0.22499417,0.030352874,-0.21222238,0.64935076
1650,-0.3934624,0.5347668,0.12942362,-0.5226761,0.3880395,0.02741888,0.10839925,-0.00067789096,0.10768,0.3698074
1651,-0.09553872,0.759928,-0.16275367,0.34037694,0.26796836,-0.44759303,0.30958587,0.3270961,0.06627148,0.0020992204
1652,0.07014085,-0.21844421,0.67976934,0.021569349,0.16091657,-0.29393104,0.12581877,-0.67643285,0.35932288,-0.5712146
1653,-0.08698175,-0.38524505,-0.3236052,-0.112119615,0.21052273,0.447985,0.10066175,-0.10314138,0.29034978,-0.7107961
1654,0.0525897,-0.37599915,0.79542446,-0.3290052,-0.67218035,-0.25380167,0.4222364,0.18243514,-0.7050579,-0.3866685
1655,-0.48194447,-0.10770308,-0.6782868,-0.579534,-0.4883102,-0.19778045,-0.15852594,0.24558501,0.55898046,-0.24510692
1656,0.32251754,0.24957523,-0.07986187,0.31044292,0.0573716,-0.90647703,-0.49522996,0.11168166,-0.3801231,-0.3416816
1657,0.01772526,0.5469701,0.35357422,-0.07336471,-0.4323447,0.17062569,-0.23707286,0.21137458,-0.20850243,0.65051275
1658,1.3269352,-0.28652778,0.19959973,0.19345868,-0.3326114,0.16846493,-0.10679502,-0.10723477,0.16396393,-0.027496506
1659,0.17188002,-0.8893041,0.32247344,0.83406276,0.214471,0.24137785,0.7013071,-0.60866356,-0.18578604,0.09628817
1660,0.11035338,-0.24300833,0.21121824,-0.60174304,0.07790139,-0.45004407,-0.30002093,-0.19815661,0.6447528,-0.29964137
1661,-1.0805986,0.14594428,0.10156286,-0.026996763,0.119236626,-0.19719888,0.104310565,0.12052625,-0.15081769,-0.036706623
1662,0.48597974,0.7038292,-0.14613934,0.45863745,-0.02249715,-0.16359429,-0.004432548,0.0018613654,-0.0023122882,0.3963414
1663,-0.09311333,-0.13406684,-0.3750764,-0.3270834,-0.12249663,-0.03686913,0.08979222,-0.105068766,-0.085414566,-0.70811737
1664,0.20560367,-0.49594823,-0.31421047,0.60688466,1.0617996,-0.13827185,-0.0050127534,-0.0071197245,-0.05098523,0.1893198
1665,0.13421701,0.0399271,0.046509698,0.1373084,-0.08672377,0.28045,-0.16534178,-0.41249526,-0.48554564,-0.58120966
1666,-0.43545336,0.19072226,-0.47359803,0.29249537,-0.17983556,-0.32851708,0.4054965,-0.2644655,0.06966519,-0.43528008
1667,0.21429816,-0.6450621,0.23284774,-0.05311373,-0.5491392,-0.4545043,0.027756019,0.101190574,-0.28481674,0.024040645
1668,0.83423793,-0.4103237,0.2762228,-0.08105355,-0.25810888,-0.1926319,-0.1650098,-0.15146841,0.06329447,0.63077956
1669,0.020661566,0.30695438,-0.26898384,-0.5326563,0.9932689,0.011520842,0.061621286,-0.5973895,-0.519428,0.18932556
1670,0.04718644,0.5108829,0.5758908,-0.5042043,0.28200337,-0.12871796,-0.38952145,0.5653048,0.032262586,-0.12898368
1671,-0.011237201,0.49296823,0.03848072,-0.08528315,0.92117506,0.15259345,-0.2946117,0.009582752,-0.65955764,0.22619799
1672,0.14121655,-0.24497113,0.25026596,0.0901823,0.19588764,0.0679036,-0.009902955,-0.08505762,0.9835794,0.41286904
1673,0.30130872,0.42201155,0.86139596,0.68602306,-0.06391927,-0.4238146,-0.43066534,-0.2806505,-0.18665148,-0.58712715
1674,0.23641147,-0.53009766,0.3837716,0.09004287,0.6454491,0.17557232,-0.05848207,0.12679777,0.21816039,-0.058719337
1675,0.15809439,-0.38604245,-0.09300948,-0.010173686,-0.30216795,0.7010665,-0.1489559,0.03988378,-0.075464554,0.28168187
1676,0.4190483,-0.514292,0.22779465,-0.0599897,-0.2293879,-0.2350419,-0.03135386,0.8913247,-0.48022217,0.5088941
1677,-0.017568393,-0.13999397,-0.67842716,-0.07022123,-0.27544448,0.27032614,0.13000675,0.23555276,-0.317634,0.58364624
1678,-0.20625493,0.17889196,0.48986804,0.25946748,-0.18492277,0.28886965,0.28043652,0.3095346,0.75297517,-0.7488937
1679,0.3523426,-0.22354908,-0.24138342,0.5361695,0.08500988,0.21567631,0.30378762,0.73953044,0.049251582,0.65497965
1680,0.7086633,-0.25606483,0.1566136,-0.5209156,-0.27922893,-0.6787995,-0.7866439,0.018552134,0.108233556,0.26610216
1681,0.23799248,-0.32629883,-0.48943076,-0.5777668,-0.45733064,0.3300752,0.41114876,-0.16181901,0.19774741,0.66166586
1682,0.36813855,0.25511676,-0.16698492,-0.37892893,0.42228797,0.546603,0.11915211,-0.5434616,0.49743038,-0.26347128
1683,-0.5096635,-0.2947088,0.2312507,-0.63281405,0.8414089,-0.15500382,-0.052987866,0.78238213,-0.044377964,0.17775527
1684,0.3765886,-0.04043065,-0.11412159,-0.029935023,0.28489575,0.6302709,-0.24270235,-0.08602103,-0.01626983,0.11073706
1685,0.047725797,-0.49769768,0.23198,-0.6429683,-0.41739994,0.05740006,0.3389007,-0.14900514,-0.3529103,0.38079694
1686,0.16964029,0.3343014,-0.28575706,-0.5450705,0.3110342,0.41205508,-0.07836931,0.36256045,-0.032800056,0.50867283
1687,-0.52530867,0.34511268,0.51770496,-0.15224865,-0.30905893,-0.16956575,0.6072679,-0.13635108,0.6040736,-0.25355315
1688,0.13364609,-0.033493,-0.5075566,-0.36167425,0.11162548,-0.5744765,0.24530019,-0.06397811,-0.676078,-0.5949026
1689,0.5425583,0.3323084,0.41577354,0.4014643,0.12258849,-0.44745487,-0.13775897,-0.51185656,-0.15615174,-0.38306904
1690,0.43140635,0.1553316,0.17970303,0.16339992,0.32888752,-0.33733463,0.45681852,-0.5399052,-0.13050434,-0.31185454
1691,-0.26609448,0.54417515,-0.2319029,0.3760217,0.56875414,0.6551366,0.53577054,-0.08548797,-0.33115092,0.019381406
1692,0.4973152,0.3536854,0.07648397,0.55823153,-0.60117054,0.27225265,0.57834095,0.16903864,0.11963631,-0.2651672
1693,0.64019036,-0.3481798,-0.085257865,0.7833458,0.2562349,-0.011960327,-0.009165681,0.21263859,-0.1152093,0.053370286
1694,0.21898071,0.06279891,-0.6155596,0.29905772,-0.47239852,0.5097947,-0.6524201,0.020500777,-0.1668524,0.507344
1695,-0.19900987,-0.7571876,0.011944363,-0.074512206,-0.123421684,-0.13396025,0.31188804,0.3186213,0.18878528,-0.28716367
1696,-0.3123732,-0.46170342,-0.32254982,-0.33818445,-0.15278383,0.28517178,0.26944518,0.056650862,0.6638032,0.27640408
1697,0.30280825,0.3656206,0.15232822,0.51952714,-0.36550438,0.7727485,0.1484365,-0.14370593,-0.8919379,-0.24800599
1698,0.019369654,-0.4322772,0.022859324,-0.08168774,0.4435018,-0.50254804,0.107708946,-0.1628697,0.6763306,-0.09645736
1699,0.5130673,0.589807,0.12065189,0.12376715,-0.29351997,0.29331037,-0.8587794,-0.09472073,0.08887015,0.10349761
1700,0.6271519,0.51379216,-0.22856483,0.35342085,-0.23510839,-0.09235841,-0.06791988,-0.6382278,-0.09515778,-0.67142546
1701,-0.35954574,-0.3531362,0.3874837,0.7912547,-0.4591472,-0.6241409,-0.46869573,-0.14945748,-0.0022441398,-0.042063277
1702,-0.29731712,0.5506879,0.536156,-0.044191983,0.009703345,0.019310566,0.18868726,-0.6442559,-0.09257026,0.93294626
1703,-0.18251854,0.7187608,-0.22727373,-0.7451815,-0.09263303,-0.09471714,-0.034570247,0.4484921,0.22016333,-0.34179267
1704,-0.0641933,-0.31221583,-0.069582134,-0.12257388,-0.39792714,-0.05334578,0.32417282,0.3425583,-0.8415722,0.12817793
1705,0.19926035,0.14395604,-0.21822174,-0.5848562,0.90040904,0.70724136,-0.009411948,-0.023825774,-0.348093,-0.27208236
1706,0.060561243,0.0039315773,-0.12986994,0.45187017,-0.52327424,-0.32739347,0.07283871,-0.5335002,-0.4015445,0.72116464
1707,-0.25145787,0.24946596,-0.54962856,0.39317212,-0.58848655,-0.61795026,0.048607048,0.44283634,-0.02469965,-0.10044645
1708,-0.2995929,0.46997288,-0.528195,-0.44421,0.97185916,0.025706867,-0.25152895,0.31184354,0.24666148,0.013335198
1709,0.20823415,-0.27184674,-0.2578518,-0.023278547,-0.17913349,0.14972137,-0.38530225,0.5513795,0.73033977,0.8461586
1710,-0.50884426,-0.08282731,0.004325921,0.6952059,0.07991337,-0.087373614,-0.5643588,-0.621095,-0.024276072,0.3609703
1711,0.4337331,0.6017499,-0.4468258,-0.3107489,-0.39944017,0.46346334,-0.72616863,-0.19734778,-0.054461636,0.02716362
1712,-0.0432437,0.36359456,-0.11550067,0.42408445,0.2141269,0.5057273,-0.4086863,0.19014263,0.28062725,0.6652273
1713,0.12988836,-0.1489444,-0.26857525,-0.39850357,0.19200726,-0.50915277,-0.065974556,0.5638668,0.6719584,0.38101953
1714,0.4179501,-0.8540367,0.1350895,0.3390012,0.3763993,0.05566763,0.47735238,-0.54208225,0.23098852,-0.13202535
1715,0.054584615,0.35964617,-0.014343022,-0.040891696,0.11818466,-0.13046543,-0.17548344,0.10446657,-0.74261135,0.53067935
1716,0.45877862,-0.07820902,0.34295112,0.51887155,-0.5504286,0.21118881,0.55549634,0.0458613,-0.3267364,0.5300178
1717,-0.43358663,-0.09943856,-0.095823586,-0.23308827,0.39897954,0.03798179,-0.24072348,0.91879344,0.25893232,-0.17726582
1718,0.101989895,0.14421621,-0.224194,-0.48756123,0.19095032,0.6568356,0.093489826,-0.3140522,-0.058747955,-0.058116645
1719,-0.1028098,0.8037374,-0.022525046,0.13495548,0.19950876,-0.5489172,-0.09814832,-0.07525485,0.4193061,-0.6993163
1720,0.08158492,0.20338488,-0.3936495,-0.016170722,0.8350441,-0.4149027,0.030208895,0.40049633,0.15201654,0.33383808
1721,-0.13332455,-0.42169353,-0.3753583,-0.21958144,-0.3529956,0.18256314,-0.100449465,0.018215574,-0.3461821,-0.3384905
1722,0.43727568,0.5588312,-0.10178656,-0.13686574,-0.86429626,0.66672564,0.4227835,0.2590664,0.48530936,0.23915118
1723,0.2990878,-0.2614194,-0.322373,0.12174463,-0.1616827,-0.13675351,0.98272693,0.11308111,-0.04493403,0.4032528
1724,0.2932727,0.08252062,0.057470374,-0.30733538,0.07026674,0.46794388,-0.11333135,-0.11131445,-0.9034001,-0.37049598
1725,-0.8135272,0.40980935,0.36064255,0.3652274,-0.16766524,0.017673034,-0.53061366,0.2694932,0.4237345,-0.16150396
1726,-0.43626234,0.841051,-0.5026812,-0.23478505,-0.25505018,-0.005416795,0.36502942,0.26543957,-0.24184358,-0.18993437
1727,-0.4388232,0.33751276,-0.14092453,0.7745209,0.3037054,0.13894165,0.25593403,0.19833896,0.1875387,0.094231434
1728,-0.11828669,-0.016643055,0.26151887,0.15286274,-0.9043205,-0.5577462,0.56412095,0.18990298,-0.39745364,-0.3356064
1729,-0.022981122,0.33825663,0.6014364,-0.5377935,-0.5296721,0.1592121,0.29423043,0.02998126,0.048160948,-0.39719445
1730,0.058435384,0.5951341,-0.23259936,0.5252623,-0.10481527,-0.35677454,-0.27590647,-0.1657268,-0.58341634,-0.30692202
1731,-0.14627329,-0.51279247,0.67186606,0.61002195,0.31888622,-0.5524759,0.34463674,0.2376953,-0.17165948,-0.22014205
1732,0.39058903,0.1682449,-1.050965,0.18963526,0.30104282,0.48116082,-0.22130229,0.3469739,0.03785819,-0.02415088
1733,0.21581039,-0.25863817,0.23150246,0.099877365,0.16656117,-0.25570878,-0.09609187,0.2555577,-0.7314482,-0.4011463
1734,0.111973815,0.45094213,-0.76340085,0.07574391,0.28141385,-0.2083756,0.576494,-0.8754867,0.12718338,-0.019069923
1735,0.024208505,-0.11874571,0.13584638,-0.009708958,0.13868949,0.36448687,-0.15654284,0.030276408,-0.29364747,-0.4327097
1736,0.03562004,-0.096092306,-0.23061596,0.024230724,-0.27168432,-0.17119072,-0.3161837,-0.41068438,-0.47221583,-0.15656851
1737,-0.39893794,-0.30189368,-0.53276306,-0.045186173,-0.59006983,-0.5904249,0.5167318,-0.08749046,0.6012643,-0.3999383
1738,-0.5038169,-0.6802384,-0.6113497,-0.1490986,0.26700613,0.18270904,0.24694401,0.2081176,-0.13289265,0.24913079
1739,0.64769536,-0.43696383,0.62380457,0.2558859,0.057224933,-0.06571914,-0.20831749,0.11085192,-0.16463962,0.14444058
1740,0.102116115,-0.41775864,0.17277184,0.29262325,-0.00230845,0.39625096,0.6954775,-0.17627096,-0.022739848,0.0316463
1741,-0.71947205,0.029267473,-0.109301984,-0.5937803,-0.22849132,0.32329696,-0.56351674,-0.5578519,0.27444255,-0.19280905
1742,0.1316154,0.6088614,0.14619891,-0.10813647,0.10563927,0.3052131,0.5177601,-0.7135403,0.16803822,-0.09369572
1743,-0.12434964,-0.28766564,-0.31076366,-0.5208281,-0.19799963,0.45756322,0.16386336,-0.5418627,0.49517947,0.35268477
1744,0.76662797,-0.338983,-0.48816606,-0.42264724,0.15101925,-0.0148529,0.028159343,0.3929542,-0.636383,-0.237649
1745,0.1412178,0.08820062,-0.13465837,0.05256829,-0.55141604,0.6282635,-0.48841873,-0.0349924,0.011078646,-0.045969862
1746,0.22335769,-0.39208513,0.25280076,0.68983966,-0.6482833,-0.59256685,-0.72187686,-0.4912291,0.115058586,0.04605515
1747,0.4591297,-0.5907287,-0.27754632,-0.050368242,-0.81834745,0.44936475,0.11373219,0.5309369,0.08681615,0.14769836
1748,0.5203622,0.51917154,0.43411794,-0.10726899,0.24394588,-0.1389232,0.04338731,-0.12420866,-0.18009724,0.24532333
1749,-0.17342986,0.24266899,-0.09458743,0.64438194,0.59692955,-0.65079594,-0.048855964,-0.015446735,0.7731267,-0.42388263
1750,0.1310143,0.28873962,-0.2637933,-0.44113377,0.052631598,0.1165546,0.49769843,-0.34762132,0.25851429,0.48512343
1751,0.25583717,-0.2644145,0.122148946,0.1465773,-0.78500766,-0.23251694,-0.65595895,0.15527537,0.31972504,-0.391704
1752,0.45554683,0.78547126,-0.11500307,0.04795377,-0.5094179,0.45225698,-0.4096279,0.18192984,0.2672676,0.38502383
1753,0.14124754,0.39909926,0.41055077,0.064660095,-0.9249871,0.048292227,0.37506673,0.17093875,0.17036164,-0.093532324
1754,-0.18813306,-0.5900561,-0.3741787,-0.21282874,0.36270726,0.26348713,-0.21058147,0.18269756,0.08555233,-0.37350816
